RESTAURANT_ID,SEATING_CAPACITY,DATE_OPEN,TIME_SLOT,reserved_seats
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
1,62,2019-6-30,14:0:00,32
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
2,88,2019-6-30,14:0:00,45
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
3,114,2019-6-30,14:0:00,96
